size_bytes,round_index,enc_ns,dec_ns,energy_mWh
32768,13,7308310,8209580,0.199319
32768,14,7381590,7706530,0.199319
32768,15,7681730,7681830,0.199319
32768,16,7679540,7620190,0.199319
32768,17,7114750,8000910,0.199319
32768,18,7211440,7732250,0.199319
32768,19,7654940,7555740,0.199319
32768,20,7710240,7588600,0.199319
32768,21,7256710,8009300,0.199319
32768,22,7340260,7709880,0.199319
32768,23,7892900,8472910,0.199319
32768,24,7721080,8706700,0.199319
32768,25,8186930,7987390,0.199319
32768,26,8469660,8742460,0.199319
32768,27,7761940,8627560,0.199319
32768,28,8551500,8662930,0.199319
32768,29,8089790,8001960,0.199319
32768,30,7971650,8763330,0.199319
65536,1,16716930,16245800,0.398463
65536,2,15437600,15624960,0.398463
65536,3,15701470,15859950,0.398463
65536,4,14672320,15990920,0.398463
65536,5,14986360,15372990,0.398463
65536,6,14900520,15663120,0.398463
65536,7,14663940,16688240,0.398463
65536,8,16267970,15918980,0.398463
65536,9,15398110,15555560,0.398463
65536,10,15151850,16083740,0.398463
65536,11,14939020,16500220,0.398463
65536,12,14523970,15202930,0.398463
65536,13,15041080,15818630,0.398463
65536,14,15290800,16250360,0.398463
65536,15,14877900,17240860,0.398463
65536,16,17374490,17094620,0.398463
65536,17,15743430,16295390,0.398463
65536,18,14564790,17380940,0.398463
65536,19,15325260,17424230,0.398463
65536,20,16848670,17448450,0.398463
65536,21,15428400,15766970,0.398463
65536,22,15105770,15641160,0.398463
65536,23,14806980,15382200,0.398463
65536,24,14771530,16771900,0.398463
65536,25,16619220,18124800,0.398463
65536,26,16529430,17134490,0.398463
65536,27,15301810,15984570,0.398463
65536,28,15041170,15447660,0.398463
65536,29,14730950,15319660,0.398463
65536,30,14868260,16033280,0.398463
131072,1,31884150,33416480,0.792966
131072,2,29836940,30553730,0.792966
131072,3,30643440,31529390,0.792966
131072,4,30986570,33578540,0.792966
131072,5,29759100,31362590,0.792966
131072,6,31877460,31893760,0.792966
131072,7,29161820,31471840,0.792966
131072,8,31844310,32752060,0.792966
131072,9,29747790,31382910,0.792966
131072,10,29940920,30694410,0.792966
131072,11,30662680,31709590,0.792966
131072,12,30635230,31358930,0.792966
131072,13,29469880,30947300,0.792966
131072,14,29865390,30048340,0.792966
131072,15,28996620,30778530,0.792966
131072,16,30393540,34772730,0.792966
131072,17,33057150,35302630,0.792966
131072,18,33707040,34120240,0.792966
131072,19,32493240,35116080,0.792966
131072,20,33666890,35049940,0.792966
131072,21,33071180,35605530,0.792966
131072,22,32539170,34996560,0.792966
131072,23,30587800,31229430,0.792966
131072,24,32094060,33885590,0.792966
131072,25,29865700,30814510,0.792966
131072,26,31594360,31805840,0.792966
131072,27,31974550,32608220,0.792966
131072,28,29473210,31868950,0.792966
131072,29,30036770,30396380,0.792966
131072,30,30610250,31414920,0.792966
262144,1,62526960,62088870,1.578314
262144,2,58956130,61771470,1.578314
262144,3,59413520,64874570,1.578314
262144,4,58779980,63137600,1.578314
262144,5,62945170,71581450,1.578314
262144,6,63126630,63656140,1.578314
262144,7,63504200,62400440,1.578314
262144,8,61327000,67507160,1.578314
262144,9,60479600,64232710,1.578314
262144,10,62114890,68023230,1.578314
262144,11,61573910,66086160,1.578314
262144,12,60468230,64360210,1.578314
262144,13,64170970,66045030,1.578314
262144,14,64767240,64364350,1.578314
262144,15,63303050,66919600,1.578314
262144,16,64262150,67892680,1.578314
262144,17,62345640,65004270,1.578314
262144,18,62156650,65743550,1.578314
262144,19,61195640,63568170,1.578314
262144,20,62894370,63182450,1.578314
262144,21,59996910,61502870,1.578314
262144,22,60833030,61279780,1.578314
262144,23,59590200,67450250,1.578314
262144,24,60298750,63716990,1.578314
262144,25,59680150,61640420,1.578314
262144,26,59174720,63885490,1.578314
262144,27,60573280,61045390,1.578314
262144,28,58272100,68641810,1.578314
262144,29,61264900,66155170,1.578314
262144,30,60399910,63528100,1.578314
524288,1,115785730,120198000,3.012646
524288,2,113962380,119441500,3.012646
524288,3,116970800,124607900,3.012646
524288,4,117887550,120358360,3.012646
524288,5,114466820,123531170,3.012646
524288,6,115403230,119404350,3.012646
524288,7,112855080,120915680,3.012646
524288,8,114226950,120176470,3.012646
524288,9,113571390,120872700,3.012646
524288,10,112435250,120131560,3.012646
524288,11,117164560,126589050,3.012646
524288,12,125788850,131265970,3.012646
524288,13,121884210,133082260,3.012646
524288,14,118917910,125014010,3.012646
524288,15,120010690,126934760,3.012646
524288,16,117981360,124532020,3.012646
524288,17,114765180,126109680,3.012646
524288,18,116922850,122932190,3.012646
524288,19,119039370,123300010,3.012646
524288,20,118591500,124914000,3.012646
524288,21,122367380,124757740,3.012646
524288,22,115848970,123623090,3.012646
524288,23,113947670,120837840,3.012646
524288,24,112832960,121701050,3.012646
524288,25,113073820,123341300,3.012646
524288,26,120787020,122021220,3.012646
524288,27,112545500,126184410,3.012646
524288,28,115781210,126090080,3.012646
524288,29,117799520,122528640,3.012646
524288,30,122349190,130555920,3.012646
1048576,1,245168280,254618560,5.787725
1048576,2,233282660,250897630,5.787725
1048576,3,228886810,247767770,5.787725
1048576,4,229308080,242717020,5.787725
1048576,5,221687850,236631240,5.787725
1048576,6,222620460,236662870,5.787725
1048576,7,226027650,237360260,5.787725
1048576,8,223141120,238908400,5.787725
1048576,9,223579250,236750990,5.787725
1048576,10,221695820,236076500,5.787725
1048576,11,223578160,235946770,5.787725
1048576,12,221337440,237351510,5.787725
1048576,13,221632680,238915180,5.787725
1048576,14,221613980,236301170,5.787725
1048576,15,221667360,239609470,5.787725
1048576,16,222580920,237950090,5.787725
1048576,17,221376760,239938260,5.787725
1048576,18,221553430,236044340,5.787725
1048576,19,222240680,236760700,5.787725
1048576,20,226453680,236997640,5.787725
1048576,21,220791250,235583910,5.787725
1048576,22,225544110,237063030,5.787725
1048576,23,221297250,236326100,5.787725
1048576,24,223608680,235744940,5.787725
1048576,25,221639490,237325790,5.787725
1048576,26,221603500,238512430,5.787725
1048576,27,222278780,234388960,5.787725
1048576,28,220410150,239048090,5.787725
1048576,29,221512000,237581360,5.787725
1048576,30,220844980,238532500,5.787725
