size_bytes,round_index,enc_ns,dec_ns,energy_mWh
32768,11,12052120,12513790,0.305191
32768,12,11890050,12167060,0.305191
32768,13,11897850,12639000,0.305191
32768,14,11922220,11898650,0.305191
32768,15,12036210,12299580,0.305191
32768,16,11990250,11994700,0.305191
32768,17,11909760,12595210,0.305191
32768,18,11962460,12025340,0.305191
32768,19,12145510,12436410,0.305191
32768,20,11843780,11936200,0.305191
32768,21,11888140,12463660,0.305191
32768,22,11935420,12006990,0.305191
32768,23,11920400,12540940,0.305191
32768,24,12013960,11917740,0.305191
32768,25,11842630,12640860,0.305191
32768,26,11910160,12167870,0.305191
32768,27,12015950,12531420,0.305191
32768,28,12029520,11901410,0.305191
32768,29,12075550,12348650,0.305191
32768,30,11960200,12053800,0.305191
65536,1,23515710,24383630,0.601459
65536,2,25782070,24309590,0.601459
65536,3,23399080,24263620,0.601459
65536,4,23802940,24604820,0.601459
65536,5,23671870,24185380,0.601459
65536,6,23802210,24297070,0.601459
65536,7,23462390,24229180,0.601459
65536,8,23269210,24120660,0.601459
65536,9,23895460,24447120,0.601459
65536,10,23839570,24518010,0.601459
65536,11,23673630,24585890,0.601459
65536,12,23040720,24400950,0.601459
65536,13,23419400,24359030,0.601459
65536,14,24059620,24464910,0.601459
65536,15,23090320,24764860,0.601459
65536,16,23452810,24183600,0.601459
65536,17,23564450,24024840,0.601459
65536,18,23533940,24149360,0.601459
65536,19,23734590,24394510,0.601459
65536,20,23540040,24089970,0.601459
65536,21,23110060,24814300,0.601459
65536,22,23469920,24806120,0.601459
65536,23,25110380,24227660,0.601459
65536,24,23575020,24355900,0.601459
65536,25,23567800,24145830,0.601459
65536,26,23385090,24673700,0.601459
65536,27,24293660,24364240,0.601459
65536,28,23568160,24690180,0.601459
65536,29,23639480,24658290,0.601459
65536,30,23627340,24665990,0.601459
131072,1,46751410,48343770,1.195342
131072,2,46090840,48764740,1.195342
131072,3,46826530,48496110,1.195342
131072,4,46225820,48309950,1.195342
131072,5,48270220,48408440,1.195342
131072,6,46834200,48090030,1.195342
131072,7,46617530,47785700,1.195342
131072,8,46940730,48326870,1.195342
131072,9,46646700,48333510,1.195342
131072,10,46533200,48547190,1.195342
131072,11,46530980,48683490,1.195342
131072,12,47362070,48523760,1.195342
131072,13,46583920,48578940,1.195342
131072,14,46794220,48445250,1.195342
131072,15,46612140,50542080,1.195342
131072,16,46943210,49127120,1.195342
131072,17,46431540,48156890,1.195342
131072,18,47323630,49190960,1.195342
131072,19,45953760,48336120,1.195342
131072,20,47129440,48100460,1.195342
131072,21,46584680,48318130,1.195342
131072,22,46584270,48271200,1.195342
131072,23,46553520,48264210,1.195342
131072,24,46725640,48309560,1.195342
131072,25,47093110,48447660,1.195342
131072,26,48445610,48770510,1.195342
131072,27,47338000,48495590,1.195342
131072,28,46716700,48304030,1.195342
131072,29,46455220,48338820,1.195342
131072,30,46828270,48301300,1.195342
262144,1,92883330,98717920,2.375357
262144,2,93082750,96611200,2.375357
262144,3,92110930,96510250,2.375357
262144,4,92069110,97839760,2.375357
262144,5,92506710,97668450,2.375357
262144,6,92745510,96566350,2.375357
262144,7,95225290,96318060,2.375357
262144,8,92806620,96879320,2.375357
262144,9,93463180,96449130,2.375357
262144,10,92679420,96087050,2.375357
262144,11,92556780,97184890,2.375357
262144,12,95153850,96660630,2.375357
262144,13,93557600,97431320,2.375357
262144,14,92222970,96446560,2.375357
262144,15,93904080,96978900,2.375357
262144,16,93320960,96547980,2.375357
262144,17,92337250,98876850,2.375357
262144,18,91851170,95937760,2.375357
262144,19,93368930,97080330,2.375357
262144,20,92436250,95775740,2.375357
262144,21,93572390,96157940,2.375357
262144,22,92878320,97420910,2.375357
262144,23,93467160,97199580,2.375357
262144,24,92225510,96167620,2.375357
262144,25,92625380,96437330,2.375357
262144,26,92542390,96556040,2.375357
262144,27,92626210,96041800,2.375357
262144,28,94889920,96208510,2.375357
262144,29,92248530,96177560,2.375357
262144,30,93326360,97241950,2.375357
524288,1,184544090,193608930,4.735112
524288,2,184891550,193982440,4.735112
524288,3,185161610,193052340,4.735112
524288,4,185135220,192195210,4.735112
524288,5,185393220,196053390,4.735112
524288,6,186630100,192608920,4.735112
524288,7,186218220,192187570,4.735112
524288,8,187669120,193652890,4.735112
524288,9,183874380,192176190,4.735112
524288,10,185310130,194393130,4.735112
524288,11,183533630,192791570,4.735112
524288,12,185954300,192389890,4.735112
524288,13,185868260,192660790,4.735112
524288,14,183488610,192206360,4.735112
524288,15,182563280,192834790,4.735112
524288,16,187592710,192777630,4.735112
524288,17,184516400,193720010,4.735112
524288,18,183601530,194210510,4.735112
524288,19,184938720,192882110,4.735112
524288,20,183809780,192519920,4.735112
524288,21,186468170,192561470,4.735112
524288,22,184366990,193318970,4.735112
524288,23,185612160,192881930,4.735112
524288,24,186463800,192779610,4.735112
524288,25,185100560,199080210,4.735112
524288,26,187242970,194475530,4.735112
524288,27,183327260,191952850,4.735112
524288,28,184832840,194418950,4.735112
524288,29,186069080,194180120,4.735112
524288,30,189256340,195380300,4.735112
1048576,1,368202760,384256460,9.625146
1048576,2,371951370,387634690,9.625146
1048576,3,369990970,385857690,9.625146
1048576,4,369645010,386918320,9.625146
1048576,5,367888080,385653560,9.625146
1048576,6,369050950,385303870,9.625146
1048576,7,370994830,384968040,9.625146
1048576,8,372062610,386678470,9.625146
1048576,9,367981400,385297790,9.625146
1048576,10,374069410,384801350,9.625146
1048576,11,366844630,383022520,9.625146
1048576,12,366858320,384192710,9.625146
1048576,13,368567150,383528000,9.625146
1048576,14,368259630,382924140,9.625146
1048576,15,368790800,385177540,9.625146
1048576,16,381776310,387900720,9.625146
1048576,17,370290930,387834260,9.625146
1048576,18,368608970,384679820,9.625146
1048576,19,369575780,388888610,9.625146
1048576,20,396720060,427049800,9.625146
1048576,21,391559350,402233480,9.625146
1048576,22,398371080,404152780,9.625146
1048576,23,388844650,412131870,9.625146
1048576,24,394646950,405462520,9.625146
1048576,25,397473010,408807130,9.625146
1048576,26,390503010,390599210,9.625146
1048576,27,375214790,387034120,9.625146
1048576,28,370952640,401396490,9.625146
1048576,29,392898160,408958880,9.625146
1048576,30,395626920,401414840,9.625146
