size_bytes,round_index,enc_ns,dec_ns,energy_mWh
32768,4,35910790,34866570,0.868433
32768,5,34004740,34063560,0.868433
32768,6,34197020,34578890,0.868433
32768,7,34523630,33542720,0.868433
32768,8,33716880,36413280,0.868433
32768,9,34688690,34320950,0.868433
32768,10,34901770,35577890,0.868433
32768,11,34011940,34634670,0.868433
32768,12,34221720,34565730,0.868433
32768,13,34078010,36885890,0.868433
32768,14,33901010,33748350,0.868433
32768,15,34375300,34190390,0.868433
32768,16,34040390,34149490,0.868433
32768,17,34048550,34195850,0.868433
32768,18,33880170,34290500,0.868433
32768,19,34508920,33780740,0.868433
32768,20,34063840,33893340,0.868433
32768,21,33918410,34386700,0.868433
32768,22,33670020,34423870,0.868433
32768,23,34026360,34594320,0.868433
32768,24,34194940,34236120,0.868433
32768,25,34322730,33909970,0.868433
32768,26,34261310,34594010,0.868433
32768,27,33682490,34321330,0.868433
32768,28,36129020,35034980,0.868433
32768,29,34020670,34061870,0.868433
32768,30,33720750,34470590,0.868433
65536,1,67466540,68321080,1.706026
65536,2,67566700,68046230,1.706026
65536,3,66883660,67957870,1.706026
65536,4,68179260,67981900,1.706026
65536,5,70105700,68717370,1.706026
65536,6,67246460,67411970,1.706026
65536,7,67381680,68375980,1.706026
65536,8,66765360,68638810,1.706026
65536,9,67894360,68042290,1.706026
65536,10,67990660,67569980,1.706026
65536,11,67406790,67918470,1.706026
65536,12,68880610,67613850,1.706026
65536,13,66937430,68966770,1.706026
65536,14,67644970,67741620,1.706026
65536,15,67844160,67831850,1.706026
65536,16,68331070,68222390,1.706026
65536,17,66845690,67797760,1.706026
65536,18,67171950,68414310,1.706026
65536,19,67660430,69859390,1.706026
65536,20,67219170,68635600,1.706026
65536,21,66777690,67404810,1.706026
65536,22,66995390,68208760,1.706026
65536,23,66942800,67752370,1.706026
65536,24,67218770,68169860,1.706026
65536,25,67506480,67283380,1.706026
65536,26,67359500,67579590,1.706026
65536,27,69269330,68426420,1.706026
65536,28,67575780,72819060,1.706026
65536,29,68758180,75389970,1.706026
65536,30,74708500,70301090,1.706026
131072,1,133686760,141458840,3.399718
131072,2,134656410,134875650,3.399718
131072,3,134027210,135502390,3.399718
131072,4,141669550,148707180,3.399718
131072,5,146859260,145511230,3.399718
131072,6,141205770,143882190,3.399718
131072,7,136278490,139850970,3.399718
131072,8,133438000,135217720,3.399718
131072,9,133383420,136530260,3.399718
131072,10,134560900,135038390,3.399718
131072,11,136206720,135532720,3.399718
131072,12,135090810,133916940,3.399718
131072,13,133197850,136352940,3.399718
131072,14,134324430,134604470,3.399718
131072,15,135441810,136119000,3.399718
131072,16,133096640,135015020,3.399718
131072,17,134008850,135962070,3.399718
131072,18,133752920,137708770,3.399718
131072,19,132835050,135032150,3.399718
131072,20,133247340,135988260,3.399718
131072,21,133934040,135083030,3.399718
131072,22,133295330,137640540,3.399718
131072,23,133339760,134156020,3.399718
131072,24,133602890,135569420,3.399718
131072,25,133071030,135433910,3.399718
131072,26,136073500,135241710,3.399718
131072,27,133018300,134558680,3.399718
131072,28,133486550,135068300,3.399718
131072,29,134131770,137297100,3.399718
131072,30,133126200,134001570,3.399718
262144,1,265317140,266905670,6.676759
262144,2,267704350,265385210,6.676759
262144,3,267505050,269076380,6.676759
262144,4,266040910,268320520,6.676759
262144,5,267604450,269603690,6.676759
262144,6,265413070,267695560,6.676759
262144,7,266687720,270678920,6.676759
262144,8,264898910,269160080,6.676759
262144,9,265204300,269773610,6.676759
262144,10,264232930,274037210,6.676759
262144,11,267001600,270606700,6.676759
262144,12,266736930,267753890,6.676759
262144,13,266147570,267176490,6.676759
262144,14,264307720,265312160,6.676759
262144,15,267589830,266571180,6.676759
262144,16,266034610,266700900,6.676759
262144,17,268023460,266899120,6.676759
262144,18,264286720,266571110,6.676759
262144,19,268987570,268280960,6.676759
262144,20,265183240,268147320,6.676759
262144,21,266061450,266615050,6.676759
262144,22,264227520,269880260,6.676759
262144,23,264394340,267314680,6.676759
262144,24,264827250,269092040,6.676759
262144,25,264624780,266984860,6.676759
262144,26,263694030,267692960,6.676759
262144,27,262957290,267520190,6.676759
262144,28,268343080,267408180,6.676759
262144,29,265195790,266361540,6.676759
262144,30,267062220,267413440,6.676759
524288,1,549108260,566452040,13.253499
524288,2,547986300,526190480,13.253499
524288,3,524159420,526487970,13.253499
524288,4,523607800,528509110,13.253499
524288,5,525573240,531085300,13.253499
524288,6,525758120,527575420,13.253499
524288,7,521376700,525462940,13.253499
524288,8,521598190,528285950,13.253499
524288,9,521407820,529757390,13.253499
524288,10,523986320,529652250,13.253499
524288,11,523355910,530835650,13.253499
524288,12,526273650,530855560,13.253499
524288,13,522386360,531173600,13.253499
524288,14,524811070,530241130,13.253499
524288,15,519777500,529408380,13.253499
524288,16,529975370,529594900,13.253499
524288,17,523202720,531818620,13.253499
524288,18,529571920,533428520,13.253499
524288,19,524963090,525628920,13.253499
524288,20,523503660,524586370,13.253499
524288,21,523366190,529292980,13.253499
524288,22,523938640,527281000,13.253499
524288,23,525023910,530749580,13.253499
524288,24,526811430,540597510,13.253499
524288,25,548358090,531948800,13.253499
524288,26,524994260,528571450,13.253499
524288,27,522931740,541711060,13.253499
524288,28,524390550,531317780,13.253499
524288,29,525951840,527400550,13.253499
524288,30,549606840,566839710,13.253499
